testId,questionId,key,label
kids_money_education-3,q3,A,得られる効果や意味で選ぶこと
kids_money_education-3,q3,B,安いものを選ぶこと
kids_money_education-3,q3,C,高いものを選ぶこと
kids_money_education-3,q3,D,友達と同じものを選ぶこと
kids_money_education-3,q3,E,欲しいものをすぐ選ぶこと
kids_money_education-3,q4,A,お小遣いの額が自然に増える
kids_money_education-3,q4,B,計画性を育てる力につながる
kids_money_education-3,q4,C,欲しいものを我慢することが正解だと学べる
kids_money_education-3,q4,D,常に必要なものだけ買う習慣がつく
kids_money_education-3,q4,E,お金の価値を軽く考えるようになる
kids_money_education-3,q5,A,丁寧に書かせるために毎回指摘する
kids_money_education-3,q5,B,金額の使い方を細かく問い詰める
kids_money_education-3,q5,C,書き方に問題があれば追加でお小遣いを渡す
kids_money_education-3,q5,D,お小遣い帳は不要なので書かせない
kids_money_education-3,q5,E,まずは黙って見守り、困ったときは一緒に考える
fx-1,q1,A,日本市場の営業時間内のみ取引可能である
fx-1,q1,B,平日24時間取引可能だが土日は市場が閉まっている
fx-1,q1,C,日本とアメリカの祝日は取引が全面的に停止する
fx-1,q1,D,土日も暗号資産は必ず取引できる
fx-1,q1,E,早朝の時間帯は必ず値動きが止まる
fx-1,q2,A,円・ドル・ユーロなどの通貨のみ
fx-1,q2,B,株式や投資信託などの金融商品
fx-1,q2,C,通貨に加え暗号資産や資源も対象になる
fx-1,q2,D,不動産や自動車などの現物資産
fx-1,q2,E,日本国内の銀行預金残高
fx-1,q3,A,投資家の意思でのみ発動できる仕組みである
fx-1,q3,B,一定の証拠金維持率を下回ると強制的に決済される
fx-1,q3,C,利益を確定させるための決済方法である
fx-1,q3,D,国内では利用できない仕組みである
fx-1,q3,E,適用されれば必ず損失がゼロになる
fx-1,q4,A,FX会社が提供する取引ツールのこと
fx-1,q4,B,通貨の売値と買値の差を指し実質的な手数料となる
fx-1,q4,C,為替の変動幅を表す単位のこと
fx-1,q4,D,レバレッジの倍率を示す指標のこと
fx-1,q4,E,必要証拠金を指す専門用語
fx-1,q5,A,生活費の一部を充てる資金
fx-1,q5,B,他の投資で損をした分を取り返すための資金
fx-1,q5,C,借入金を利用した資金
fx-1,q5,D,生活に支障のない余剰資金
fx-1,q5,E,退職金の全額
fx-2,q1,A,銀行の利息によって決まる
fx-2,q1,B,通貨の変動幅によって決まる
fx-2,q1,C,政府の政策発表だけで決まる
fx-2,q1,D,手数料の高さだけで決まる
fx-2,q1,E,時間帯にかかわらず常に一定で決まる
fx-2,q2,A,価格が下がることを予想して売り注文から始める取引
fx-2,q2,B,必ず通貨を保有してから売る取引
fx-2,q2,C,価格が上がることを予想して買い注文から始める取引
fx-2,q2,D,手数料を払わずに取引する方法
fx-2,q2,E,日本国内では禁止されている取引
fx-2,q3,A,10倍
fx-2,q3,B,50倍
fx-2,q3,C,25倍
fx-2,q3,D,100倍
fx-2,q3,E,無制限
fx-2,q4,A,元本そのものが増える仕組みである
fx-2,q4,B,利益だけが大きくなり、損失には影響しない
fx-2,q4,C,証拠金に倍率をかけ、大きな取引を可能にする
fx-2,q4,D,常に安全性が高い取引方法である
fx-2,q4,E,日本ではレバレッジの上限は無制限である
fx-2,q5,A,利益だけが大きくなる
fx-2,q5,B,損失の可能性も同じように大きくなる
fx-2,q5,C,証拠金そのものが自動的に増える
fx-2,q5,D,レバレッジをかければ損失はゼロになる
fx-2,q5,E,元本が保証されている
fx-3,q1,A,必ず長期的に保有すること
fx-3,q1,B,勘や思い込みで取引してしまうこと
fx-3,q1,C,銀行を通じてしか取引できないこと
fx-3,q1,D,必ず利益が保証されていると思うこと
fx-3,q1,E,ドル円以外の通貨を使えないこと
fx-3,q2,A,その日の気分でレバレッジを決める
fx-3,q2,B,必ず大きな通貨ペアに投資する
fx-3,q2,C,自分の取引ルールを決めて守る
fx-3,q2,D,常にポジションを持ち続ける
fx-3,q2,E,勝つまで取引をやめない
fx-3,q3,A,必ず利益が分散して安定する
fx-3,q3,B,損失が積み重なり、大きな損失につながる
fx-3,q3,C,為替レートの変動がなくなる
fx-3,q3,D,自動的にプロのような運用ができる
fx-3,q3,E,通貨の知識がなくても勝てるようになる
fx-3,q4,A,毎回全資金を投入する
fx-3,q4,B,必ず深夜に取引する
fx-3,q4,C,取引のたびにルールを変える
fx-3,q4,D,損切りラインをあらかじめ決める
fx-3,q4,E,為替ニュースを一切見ない
fx-3,q5,A,最初に取り組むべき投資手法
fx-3,q5,B,生活費を使って挑戦するべき投資
fx-3,q5,C,資産形成の土台ができてから余剰資金で行うもの
fx-3,q5,D,詐欺ツールを利用してでも利益を出すもの
fx-3,q5,E,必ず誰でも成功できる投資手段
crypto-1,q1,A,日本円やドルのように紙幣で発行されるお金
crypto-1,q1,B,インターネット上で使うデジタルのお金
crypto-1,q1,C,金やプラチナを裏付けとする物理資産
crypto-1,q1,D,政府が管理する電子マネー
crypto-1,q1,E,銀行口座にのみ存在する電子預金
crypto-1,q2,A,フラットコイン
crypto-1,q2,B,デジタル証券
crypto-1,q2,C,アルトコイン
crypto-1,q2,D,トークン
crypto-1,q2,E,ステーブルマネー
crypto-1,q3,A,トークン
crypto-1,q3,B,アルトコイン
crypto-1,q3,C,ステーブルマネー
crypto-1,q3,D,デジタル証券
crypto-1,q3,E,フラットコイン
crypto-1,q4,A,クラウドウォレット
crypto-1,q4,B,ホットウォレット
crypto-1,q4,C,モバイルウォレット
crypto-1,q4,D,コールドウォレット
crypto-1,q4,E,デスクトップウォレット
crypto-1,q5,A,利益はすべて非課税で申告不要
crypto-1,q5,B,法人のみ課税対象になる
crypto-1,q5,C,年間20万円以上の利益が出た場合、雑所得として申告が必要
crypto-1,q5,D,海外取引分は課税されない
crypto-1,q5,E,必ず住民税だけが課税される
crypto-2,q1,A,データをブロック単位にまとめ、チェーンのようにつなげて管理する技術
crypto-2,q1,B,紙に印刷して記録を残す技術
crypto-2,q1,C,データを一台の中央サーバーだけで管理する技術
crypto-2,q1,D,画像や動画を高画質化する技術
crypto-2,q1,E,人工知能でデータを自動生成する技術
crypto-2,q2,A,銀行やSNS、配送業者
crypto-2,q2,B,ブロックチェーン
crypto-2,q2,C,メタマスク
crypto-2,q2,D,ペーパーウォレット
crypto-2,q2,E,NFTマーケットプレイス
crypto-2,q3,A,中央機関を介さずにデータを共有できる
crypto-2,q3,B,一部のサーバーがダウンしても復旧できる
crypto-2,q3,C,データの改ざんが難しい
crypto-2,q3,D,一台のサーバーが停止すると全体が利用できなくなる
crypto-2,q3,E,すべてのコンピュータで同じデータを共有する
crypto-2,q4,A,ブロックチェーンそのものがハッキングされた
crypto-2,q4,B,取引所の中央サーバーがハッキングされた
crypto-2,q4,C,ユーザーが自分の秘密鍵を全員公開した
crypto-2,q4,D,すべてのブロックが同時に消失した
crypto-2,q4,E,国家がブロックチェーンを停止させた
crypto-2,q5,A,暗号資産はブロックチェーン上で管理され、取引所は中央集権型システムを採用している
crypto-2,q5,B,暗号資産も取引所もどちらも中央集権型システムで管理されている
crypto-2,q5,C,暗号資産は紙媒体で管理され、取引所は分散型台帳を使っている
crypto-2,q5,D,暗号資産は国家が直接管理している
crypto-2,q5,E,暗号資産はインターネットを使わずに流通している
crypto-3,q1,A,暗号資産で自動車免許が取得できる
crypto-3,q1,B,ビックカメラでビットコイン決済が可能
crypto-3,q1,C,公立病院の診療費をビットコインで支払える
crypto-3,q1,D,公共料金の支払いに暗号資産を使う
crypto-3,q1,E,教科書を暗号資産で購入する
crypto-3,q2,A,2021年にビットコインを法定通貨に採用したが、2025年現在では事実上終了している
crypto-3,q2,B,2015年に世界で初めてマイニングを開始した
crypto-3,q2,C,2023年にアメリカドルを廃止して完全にビットコインへ移行した
crypto-3,q2,D,ヨーロッパ諸国と同時にビットコインを導入した
crypto-3,q2,E,現在も全ての国民が義務的にビットコインを使用している
crypto-3,q3,A,資産を一か所にまとめずに管理すること
crypto-3,q3,B,コールドウォレットやペーパーウォレットで保管すること
crypto-3,q3,C,アドレス入力を慎重に確認すること
crypto-3,q3,D,毎日の価格変動に合わせて頻繁に売買を繰り返すこと
crypto-3,q3,E,取引所のハッキングリスクに備えること
crypto-3,q4,A,インターネットに接続されず、ハッキングリスクを抑えられる
crypto-3,q4,B,すぐにSNSに投稿できる
crypto-3,q4,C,自動的に価格変動を止められる
crypto-3,q4,D,国の補償が必ず受けられる
crypto-3,q4,E,常に無制限で増える
crypto-3,q5,A,生活費をすべて暗号資産に投じる
crypto-3,q5,B,短期間で大きな利益を狙う
crypto-3,q5,C,余剰資金のさらに余剰金で行う
crypto-3,q5,D,必ず借金をして資産を増やす
crypto-3,q5,E,国の制度で必ず利益が保証される
nft-1,q1,A,誰でも無料で使える通貨
nft-1,q1,B,デジタル版の鑑定書付きアイテム
nft-1,q1,C,ゲームの名前
nft-1,q1,D,インターネットそのもの
nft-1,q1,E,仮想通貨の別名
nft-1,q2,A,情報を安全に記録し、改ざんが困難だから
nft-1,q2,B,誰でも自由に書き換えできるから
nft-1,q2,C,データが自動的に消えるから
nft-1,q2,D,インターネットに接続できないから
nft-1,q2,E,金属でできているから
nft-1,q3,A,誰でも無料でコピーできること
nft-1,q3,B,色やデザインを自由に変えられること
nft-1,q3,C,使用期限があること
nft-1,q3,D,インターネットがなくても利用できること
nft-1,q3,E,所有権や本物である証明が付与されること
nft-1,q4,A,農業用機械のレンタル
nft-1,q4,B,医療機器の開発
nft-1,q4,C,デジタルアートやゲームアイテム
nft-1,q4,D,自動車販売や住宅ローン
nft-1,q4,E,宇宙探査
nft-1,q5,A,NFTはデジタル資産を指し、メタバースはデジタル空間を指す
nft-1,q5,B,NFTは場所を指し、メタバースは通貨を指す
nft-1,q5,C,NFTはインターネット、メタバースはAIを指す
nft-1,q5,D,NFTはスマホ、メタバースはアプリを指す
nft-1,q5,E,NFTは国、メタバースは都市を指す
nft-2,q1,A,ドル
nft-2,q1,B,ビットコイン
nft-2,q1,C,イーサリアム
nft-2,q1,D,円
nft-2,q1,E,ポイントカード
nft-2,q2,A,必ず値上がりするので早く買う
nft-2,q2,B,偽物が出回っているため、本物かどうかを確認する
nft-2,q2,C,どの作品も本物なので安心
nft-2,q2,D,購入後は必ず転売しなければならない
nft-2,q2,E,価格交渉は一切できない
nft-2,q3,A,アーティストへの寄付金
nft-2,q3,B,マーケットの入場料
nft-2,q3,C,イーサリアムに取引データを書き込む際の手数料
nft-2,q3,D,NFTを保存するための家賃
nft-2,q3,E,毎月自動で引かれる利用料
nft-2,q4,A,SNSのアイコンに使える
nft-2,q4,B,必ず高額で売れる
nft-2,q4,C,自動的に家賃収入が入る
nft-2,q4,D,現実の土地がもらえる
nft-2,q4,E,税金が免除される
nft-2,q5,A,天気予報や気象観測
nft-2,q5,B,農業の肥料購入
nft-2,q5,C,自動車の給油
nft-2,q5,D,不動産や地方創生
nft-2,q5,E,電車の乗車券
nft-3,q1,A,必ず価格が上昇すること
nft-3,q1,B,詐欺サイトの存在
nft-3,q1,C,現実の土地がもらえること
nft-3,q1,D,税金が一切かからないこと
nft-3,q1,E,ログイン不要で取引できること
nft-3,q2,A,一度払えば永久に不要
nft-3,q2,B,現金でしか支払えない
nft-3,q2,C,取引が活発になると高騰する
nft-3,q2,D,常に無料である
nft-3,q2,E,国ごとに固定額が決まっている
nft-3,q3,A,NFTを持つと絶対に盗まれない
nft-3,q3,B,NFT自体は改ざんに強いが、運営会社がハッキングされる可能性がある
nft-3,q3,C,NFTそのものは簡単に改ざんできる
nft-3,q3,D,ブロックチェーンは常に停止する
nft-3,q3,E,NFTはインターネット接続が不要
nft-3,q4,A,コールドウォレットは必ず有料だがペーパーは無料
nft-3,q4,B,ペーパーウォレットは破れない
nft-3,q4,C,ペーパーウォレットは紙に記録し、コールドウォレットは専用デバイスに保存する
nft-3,q4,D,両方とも常にオンラインで管理する
nft-3,q4,E,どちらもスマホアプリとして提供される
nft-3,q5,A,借金をしてでも買う
nft-3,q5,B,短期間で億り人になれると期待する
nft-3,q5,C,全財産をNFTに変える
nft-3,q5,D,必ず価値が上がると信じて買う
nft-3,q5,E,資産形成を優先し、余剰資金で挑戦する
metaverse-1,q1,A,meta（未来）＋ version（版）
metaverse-1,q1,B,meta（仮想）＋ verse（詩）
metaverse-1,q1,C,meta（超越）＋ universe（宇宙）
metaverse-1,q1,D,mega（巨大）＋ universe（宇宙）
metaverse-1,q1,E,media（媒体）＋ universe（宇宙）
metaverse-1,q2,A,人工知能そのもの
metaverse-1,q2,B,最新のスマートフォン端末
metaverse-1,q2,C,現実世界の物理空間
metaverse-1,q2,D,インターネット上の仮想空間
metaverse-1,q2,E,特定のSNSサービス
metaverse-1,q3,A,教育現場で歴史的な場所を仮想体験できる
metaverse-1,q3,B,仮想空間で天候を自由に変えられる
metaverse-1,q3,C,必ず海外旅行が無料になる
metaverse-1,q3,D,現実の街の交通渋滞がなくなる
metaverse-1,q3,E,仮想空間で必ず有名人に会える
metaverse-1,q4,A,567億ドル
metaverse-1,q4,B,1000億ドル
metaverse-1,q4,C,5078億ドル
metaverse-1,q4,D,1兆ドル
metaverse-1,q4,E,10兆ドル
metaverse-1,q5,A,SNS事業をやめるため
metaverse-1,q5,B,メタバース開発を事業の中心に据えるため
metaverse-1,q5,C,社員数を減らすため
metaverse-1,q5,D,広告収入をなくすため
metaverse-1,q5,E,株価を下げるため
metaverse-2,q1,A,デジタルデータを無限にコピーできるようにするため
metaverse-2,q1,B,ブロックチェーンを使ってデジタルアイテムの所有権を証明できるため
metaverse-2,q1,C,仮想通貨の価格を安定させるため
metaverse-2,q1,D,メタバース内で匿名性を完全に保証するため
metaverse-2,q1,E,現実世界の不動産価格を下げるため
metaverse-2,q2,A,仮想空間で土地や不動産を購入して店舗を運営する
metaverse-2,q2,B,現実世界の土地をすべてデジタルに変換する
metaverse-2,q2,C,ゲーム機を不要にする
metaverse-2,q2,D,必ず収益が得られる仕組みを保証する
metaverse-2,q2,E,仮想空間に住民票を移す
metaverse-2,q3,A,仮想空間で試着してから現実の商品を購入する
metaverse-2,q3,B,仮想空間で架空の惑星を探検する
metaverse-2,q3,C,仮想空間で歴史上の出来事を追体験する
metaverse-2,q3,D,仮想空間で自分だけの街を作って歩く
metaverse-2,q3,E,仮想空間で好きなキャラクターと会話する
metaverse-2,q4,A,プライバシー侵害のリスク
metaverse-2,q4,B,ハッキングや不正アクセスによる資産盗難
metaverse-2,q4,C,仮想空間への過度な没頭によるメンタルへの影響
metaverse-2,q4,D,法律や倫理整備の遅れによるトラブル
metaverse-2,q4,E,メタバースを利用すると現実の家賃が上がるリスク
metaverse-2,q5,A,流行にすぐ乗って積極的に投資すること
metaverse-2,q5,B,メタバースを使わずに避けること
metaverse-2,q5,C,リスクを理解し、長期的視点で判断すること
metaverse-2,q5,D,仮想空間に生活の全てを移すこと
metaverse-2,q5,E,法律が整うまで関わらないこと